airline_id,name,alias,iata,icao,callsign,country_id,active
1753,Chilcotin Caribou Aviation,N,,DES,CHILCOTIN,88,N
1754,Chilliwack Aviation,N,,CAD,CHILLIWACKAIR,88,N
1755,Chim-Nir Aviation,N,,ETN,CHMINIR,155,N
1756,China Airlines,N,CI,CAL,DYNASTY,271,Y
1757,China Cargo Airlines,N,CK,CKK,CARGO KING,95,N
1758,China Eastern Airlines,N,MU,CES,CHINA EASTERN,95,Y
1759,China Express Airlines,N,,HXA,CHINA EXPRESS,95,N
1760,China Flying Dragon Aviation,N,,CFA,FEILONG,95,N
1761,China General Aviation Corporation,N,,CTH,TONGHANG,95,N
1762,China National Aviation Corporation,N,,CAG,CHINA NATIONAL,95,N
1763,China Northern Airlines,N,CJ,CBF,CHINA NORTHERN,95,N
1764,China Northwest Airlines,N,WH,CNW,CHINA NORTHWEST,95,N
1765,China Ocean Helicopter Corporation,N,,CHC,CHINA HELICOPTER,95,N
1766,China Postal Airlines,N,8Y,CYZ,CHINA POST,95,N
1767,China Southern Airlines,N,CZ,CSN,CHINA SOUTHERN,95,Y
1768,China Southwest Airlines,N,,CXN,CHINA SOUTHWEST,95,N
1769,China United Airlines,N,HR,CUA,LIANHANG,95,Y
1770,China Xinhua Airlines,N,XO,CXH,XINHUA,95,N
1771,Yunnan Airlines,N,3Q,CYH,YUNNAN,95,Y
1772,Chinguetti Airlines,N,,CGU,CHINGUETTI,186,N
1773,Chipola Aviation,N,,CEP,CHIPOLA,288,N
1774,Chippewa Air Commuter,N,,CPW,CHIPPEWA-AIR,288,N
1775,Chitaavia,N,X7,CHF,CHITA,234,N
1776,Christman Air System,N,,CAS,CHRISTMAN,288,N
1777,Christophorus Flugrettungsverein,N,,OEC,CHRISTOPHORUS,63,N
1778,Chrome Air Services,N,,CHO,CHROME AIR,288,N
1779,Church Aircraft,N,,CHU,CHURCHAIR,288,N
1780,Cielos Airlines,N,A2,CIU,CIELOS,223,N
1781,Cimber Air,N,QI,CIM,CIMBER,112,Y
1782,Cirrus,N,,RRU,HELICIRRUS,94,N
1783,Cirrus Air,N,,NTS,NITE STAR,288,N
1784,Cirrus Airlines,N,C9,RUS,CIRRUS AIR,133,Y
1785,Cirrus Middle East,N,,JTI,,170,N
1786,Citationshares,N,,FIV,FIVE STAR,288,N
1787,Citibank,N,,XCX,,288,N
1788,Citic General Aviation,N,,HZX,ZHONGXIN,95,N
1789,City Airline,N,CF,SDR,SWEDESTAR,267,Y
1790,City Connexion Airlines,N,G3,CIX,CONNEXION,84,Y
1791,City of Bangor,N,,XBG,,288,N
1792,CityJet,N,WX,BCY,CITY-IRELAND,154,Y
1793,Cityair (Chester) Limited,N,,CAQ,AIR CHESTER,287,N
1794,Cityfly,N,,CII,CITYFLY,156,N
1795,BA CityFlyer,N,CJ,CFE,FLYER,287,Y
1796,Cityline Hungary,N,,CNB,CITYHUN,148,N
1797,Citylink Airlines,N,,HSR,HOOSIER,288,N
1798,Civair Airways,N,,CIW,CIVFLIGHT,258,N
1799,Civil Air Patrol South Carolina Wing,N,,BKR,BOX KAR,288,N
1800,Civil Air Transport,N,CT,CAT,Mandarin,271,N
1801,Civil Aviation Authority,N,,CIA,CALIMERA,253,N
1802,Civil Aviation Authority of New Zealand,N,,CIV,CIVAIR,206,N
1803,Civil Aviation Inspectorate of the Czech Republic,N,,CBA,CALIBRA,107,N
1804,Claessens International Limited,N,,FMC,CLAESSENS,287,N
1805,Clark Aviation,N,,CLK,CLARKAIR,288,N
1806,Clasair,N,,CSF,CALEDONIAN,287,N
1807,Clay Lacy Aviation,N,,CLY,CLAY-LACY,288,N
1808,Click Airways,N,,CGK,CLICK AIR,165,Y
1809,Cloud 9 Air Charters,N,,CLZ,CLOUDLINE,258,N
1810,Clowes Estates Limited,N,,CLD,CLOWES,287,N
1811,Club 328,N,,SDJ,SPACEJET,287,N
1812,Club Air,N,6P,ISG,CLUBAIR,156,N
1813,Coast Air,N,BX,CST,COAST CENTER,214,N
1814,Coastal Air,N,DQ,,U.S. Virgin Islands,288,Y
1815,Coastal Air Transport,N,,TCL,TRANS COASTAL,288,N
1816,Coastal Airways,N,,CNG,SID-AIR,288,N
1817,Coastal Travels,N,,CSV,COASTAL TRAVEL,273,N
1818,Cohlmia Aviation,N,,CHL,COHLMIA,288,N
1819,Colaereos,N,,OLR,COLAEREOS,116,N
1820,Colemill Enterprises,N,,CLE,COLEMILL,288,N
1821,Colgan Air,N,9L,CJC,COLGAN,288,Y
1822,Colibri Aviation,N,,CAE,HUMMINGBIRD,88,N
1823,Colt International,N,,CCX,,288,N
1824,Columbia Airlines,N,,COL,COLAIR,88,N
1825,Columbia Helicopters,N,,WCO,COLUMBIA HELI,288,N
1826,Columbus Air Transport,N,,KLR,KAY-LER,288,N
1827,Colvin Aviation,N,,GHP,GRASSHOPPER EX,288,N
1828,Comair,N,OH,COM,COMAIR,288,Y
1829,Comair,N,MN,CAW,COMMERCIAL,258,Y
1830,Comed Group,N,,CDE,COMEX,287,N
1831,Comeravia,N,,CVV,COMERAVIA,293,N
1832,Comercial Aerea,N,,CRS,COMERCIAL AEREA,188,N
1833,Comet Airlines,N,,CMG,SUNSPY,209,N
1834,Comfort Air,N,,FYN,FLYNN,133,N
1835,Comlux Aviation,N,,CLA,COMLUX,268,N
1836,Commair Aviation,N,,CMH,COMMODORE,287,N
1837,Commandement Du Transport Aerien Militaire Francais,N,,CTM,COTAM,127,N
1838,Commander Air Charter,N,,CML,COMMANDAIR,88,N
1839,Commander Mexicana,N,,CRM,COMMANDERMEX,188,N
1840,Commercial Aviation,N,,CMS,ACCESS,88,N
1841,Commodore Aviation,N,,GAR,,62,N
1842,Commonwealth Jet Service,N,,CJS,COMMONWEALTH,288,N
1843,CommutAir,N,C5,UCA,COMMUTAIR,288,Y
1844,Comores Airlines,N,KR,CWK,CONTICOM,98,Y
1845,Compagnia Generale Ripreseaeree,N,,CGR,COMPRIP,156,N
1846,Compagnie Aerienne du Mali,N,,CMM,CAMALI,183,N
1847,Compagnie Mauritanienne Des Transports,N,,CPM,,186,N
1848,Compagnie de Bauxites de Guinee,N,,GIC,CEBEGE,141,N
1849,Compania Aerea de Valencia,N,,AIF,,261,N
1850,Compania Aerotecnicas Fotograficas,N,,ATF,AEROTECNICAS,261,N
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,N,,ASU, S.A.,39,N
1852,Compania De Actividades Y Servicios De Aviacion,N,,LCT,STELLAIR,261,N
1853,Compania Ejecutiva,N,,EJV,EJECUTIVA,188,N
1854,Compania Helicopteros Del Sureste,N,,HSE,HELISURESTE,261,N
1855,Compania Mexicana De Aeroplanos,N,,MDR,AEROPLANOS,188,N
1856,Compania Mexicargo,N,GJ,MXC,MEXICARGO,188,N
1857,Compania Transportes Aereos Del Sur,N,,HSS,TAS HELICOPTEROS,261,N
1858,Compania de Servicios Aereos Tavisa,N,,TAV,TAVISA,261,N
1859,Company Flight,N,,CYF,COMPANY FLIGHT,112,N
1860,Compass Airlines,N,CP,CPZ,Compass Rose,288,Y
1861,Compass International Airways,N,,CPS,COMPASS,287,N
1862,Compuflight Operations Service,N,,XCO,,288,N
1863,Compuserve Incorporated,N,,XCS,,288,N
1864,Conair Aviation,N,,CRC,CONAIR-CANADA,88,N
1865,Concordavia,N,,COD,CONCORDAVIA,285,N
1866,Condor Aero Services,N,,CNR,CONAERO,288,N
1867,Condor,N,,CIB,CONDOR BERLIN,133,N
1868,Condor Flugdienst,N,DE,CFG,CONDOR,133,Y
1869,Confort Air,N,,COF,CONFORT,88,N
1870,Congo Air,N,,CAK,,65,N
1871,Congressional Air,N,,CGA,CONGRESSIONAL,288,N
1872,Conifair Aviation,N,,ROY,,88,N
1873,Connectair Charters,N,,BSN,BASTION,88,N
1874,Conquest Airlines,N,,CAC,CONQUEST AIR,288,N
1875,Conroe Aviation Services,N,,CXO,CONROE AIR,288,N
1876,Consorcio Aviaxsa,N,6A,CHP,AVIACSA,188,Y
1877,Consorcio Helitec,N,,VCH,CONSORCIO HELITEC,293,N
1878,Constanta Airline,N,,UZA,CONSTANTA,285,N
1879,Contact Air,Contactair,C3,KIS,CONTACTAIR,133,Y
1880,Contel ASC,N,,XCL,,288,N
1881,Continental Airlines,N,CO,COA,CONTINENTAL,288,Y
1882,Continental Airways,N,PC,PVV,CONTAIR,234,N
1883,Continental Express,N,CO,,JETLINK,288,Y
1884,Continental Micronesia,N,CS,CMI,AIR MIKE,288,Y
1885,Continental Oil,N,,CON,CONOCO,288,N
1886,Conviasa,N,V0,VCV,CONVIASA,293,Y
1887,Cook Inlet Aviation,N,,CKA,COOK-AIR,288,N
1888,Cooper Aerial Surveys,N,,SVY,SURVEYOR,287,N
1889,Copa Airlines,N,CM,CMP,COPA,220,Y
1890,Copenhagen Airtaxi,N,,CAT,AIRCAT,112,N
1891,Copper State Air Service,N,,COP,COPPER STATE,288,N
1892,Copterline,N,,AAQ,COPTERLINE,126,Y
1893,Coptrade Air Transport,N,,CCW,COPTRADE AIR,263,N
1894,Corendon Airlines,N,,CAI,CORENDON,279,Y
1895,Coronado Aerolineas,N,,CRA,CORAL,97,N
1896,Corpac Canada,N,,CPB,PENTA,88,N
1897,Corporacion Aereo Cencor,N,,CNC,CENCOR,188,N
1898,Corporacion Aeroangeles,N,,CPG,CORPORANG,188,N
1899,Corporacion Paraguaya De Aeronautica,N,,CGY,,222,N
1900,Corporate Air,N,,CPT,AIR SPUR,288,N
1901,Corporate Air,N,,CPR,CORPAIR,288,N
1902,Corporate Aircraft Company,N,,CPO,MOKAN,288,N
1903,Corporate Airlink,N,,COO,CORPORATE,88,N
1904,Corporate Aviation Services,N,,CKE,CHECKMATE,288,N
1905,Corporate Flight International,N,,VHT,VEGAS HEAT,288,N
1906,Corporate Flight Management,N,,VTE,VOLUNTEER,288,N
1907,Corporate Jets,N,,CJI,SEA JET,288,N
1908,Corsairfly,N,SS,CRL,CORSAIR,127,Y
1909,Corse-Mediterranee,N,XK,CCM,CORSICA,127,Y
1910,Cosmic Air,N,F5,COZ,COSMIC AIR,201,N
1911,Cougar Helicopters,N,,CHI,COUGAR,88,N
1912,Coulson Flying Service,N,,MGB,MOCKINGBIRD,287,N
1913,Country Connection Airlines,N,,NSW,,62,N
1914,Country International Airlines,N,,CIK,COUNTRY AIR,165,N
1915,Courier Services,N,,CSD,DELIVERY,288,N
1916,Court Helicopters,N,,CUT,COURT AIR,258,N
1917,Coval Air,N,,CVL,COVAL,88,N
1918,Cowi,N,,COW,COWI,203,N
1919,Coyne Aviation,N,,COY,COYNE AIR,287,N
1920,Cranfield University,N,,CFD,AERONAUT,287,N
1921,Cree Airways,N,,CRE,CREE AIR,88,N
1922,Crelam,N,,ELM,CRELAM,188,N
1923,Crest Aviation,N,,CAN,CREST,287,Y
1924,Crimea Universal Avia,N,,KRM,TRANS UNIVERSAL,285,N
1925,Croatia Airlines,N,OU,CTN,CROATIA,104,Y
1926,Croatian Air Force,N,,HRZ,CROATIAN AIRFORCE,104,N
1927,Cross Aviation,N,,CRX,CROSSAIR,287,N
1928,Crossair Europe,N,QE,ECC,Cigogne,268,N
1929,Crow Executive Air,N,,CWX,CROW EXPRESS,288,N
1930,Crown Air Systems,N,,CKR,CROWN AIR,288,N
1931,Crown Airways,N,,CRO,CROWN AIRWAYS,288,Y
1932,Crownair,N,,CRW,REGAL,88,N
1933,Cruiser Linhas Aereas,N,,VCR,VOE CRUISER,78,N
1934,Cryderman Air Service,N,,CTY,CENTURY,288,N
1935,Crystal Shamrock,N,,CYT,CRYSTAL-AIR,288,N
1936,Cubana de Aviación,N,CU,CUB,CUBANA,105,Y
1937,Cumberland Airways (Nicholson Air Service),N,,CBL,CUMBERLAND,288,N
1938,Custom Air Transport,N,,CTT,CATT,288,N
1939,Cygnus Air,N,,RGN,CYGNUS AIR,261,N
1940,Cyprair Tours,N,,CYC,CYPRAIR,106,N
1941,Cypress Airlines,N,,CYS,SKYBIRD,88,N
1942,Cyprus Airways,N,CY,CYP,CYPRUS,106,Y
1943,Cyprus Turkish Airlines,N,YK,,,279,Y
1944,Czech Air Force,N,,CEF,CZECH AIR FORCE,107,N
1945,Czech Air Handling,N,,AHD,AIRHANDLING,107,N
1946,Czech Airlines,CSA Czech Airlines,OK,CSA,CSA-LINES,107,Y
1947,Czech Government Flying Service,N,,CIE,CZECHIA,107,N
1948,D & D Aviation,N,,DDA,DUSTY,288,N
1949,D&K Aviation,N,,DNK,DIRECT JET,288,N
1950,DAP Helicopteros,N,,DHE,HELIDAP,94,N
1951,DFS UK Limited,N,,VLF,VOLANTE,287,N
1952,DAS Air Cargo,N,WD,DSR,DAIRAIR,284,N
1953,DAS Airlines,N,,RKC,DAS CONGO,111,N
1954,DAT Danish Air Transport,N,DX,DTR,DANISH,112,Y
1955,DAT Enterprise Limited,N,,ENT,DATENT,287,N
1956,DERA Boscombe Down,N,,BDN,GAUNTLET,287,N
1957,DESNA,N,,DSN,DESNA,285,N
1958,DETA Air,N,,DET,SAMAL,161,N
1959,DGO Jet,N,,DGO,DGO JET,188,N
1960,DHL Aero Expreso,N,,DAE,YELLOW,220,N
1961,DHL Air,N,,DHK,WORLD EXPRESS,287,N
1962,DHL Aviation,N,,DHV,WORLDSTAR,258,N
1963,DHL International,N,ES,DHX,DILMUN,66,N
1964,DHL de Guatemala,N,L3,JOS,,139,N
1965,DSWA,N,,RSK,REDSKIN,288,N
1966,Daallo Airlines,N,D3,DAO,DALO AIRLINES,113,Y
1967,Dagestan Airlines,N,N2,DAG,DAGAL,234,N
1968,Dahla Airlines,N,,DHA,,110,N
1969,Daimler Chrysler Aviation,N,,DCS,TWIN STAR,133,N
1970,Daimler-Chrysler,N,,DCX,DAIMLER,288,N
1971,Daka,N,,DKA,,161,N
1972,Dala Air Services,N,,DLR,DALA AIR,209,N
1973,Dalavia,N,H8,KHB,DALAVIA,234,Y
1974,Dallas Express Airlines,N,,DXP,DALLAS EXPRESS,288,N
1975,Damascene Airways,N,,DAS,AIRDAM,270,N
1976,Danbury Airways,N,,DSA,DANBURY AIRWAYS,288,N
1977,Dancopter,N,,DOP,DANCOPTER,112,N
1978,Danish Air Force,N,,DAF,DANISH AIRFORCE,112,N
1979,Danish Army,N,,DAR,DANISH ARMY,112,N
1980,Danish Navy,N,,DNY,DANISH NAVY,112,N
1981,Danu Oro Transportas,N,,DNU,DANU,174,N
1982,Darta,N,,DRT,DARTA,127,N
1983,Darwin Airline,N,0D,DWT,DARWIN,268,Y
1984,Dasab Airlines,N,,DSQ,DASAB AIR,284,N
1985,Dash Air Charter,N,,DSH,DASH CHARTER,288,N
1986,Dash Aviation,N,,GOB,PILGRIM,287,N
1987,Dasnair,N,,DGX,DASNA,268,N
1988,Dassault Aviation,N,,DAB,,127,N
1989,Dassault Falcon Jet Corporation,N,,CVF,CLOVERLEAF,288,N
1990,Dassault Falcon Service,N,,DSO,DASSAULT,127,N
1991,Data International,N,,DTN,DATA AIR,263,N
1992,Date Transformation Corp,N,,XDT,,288,N
1993,Dauair,N,D5,DAU,DAUAIR,133,N
1994,David Crawshaw Consultants Limited,N,,DCO,,287,N
1995,Dawn Air,N,,DWN,DAWN AIR,288,N
1996,DayJet,N,,DJS,DAYJET,288,N
1997,Daya Aviation,N,,DAY,DAYA,262,N
1998,De Havilland,N,,DHC,DEHAVILLAND,88,N
1999,Deadalos Flugtbetriebs,N,,IAY,IASON,63,N
2000,Decatur Aviation,N,,DAA,DECUR,288,N
2001,Deccan Aviation,N,,DKN,DECCAN,150,N
2002,Deccan Aviation (Lanka),N,,DLK,DEKKANLANKA,262,N
2003,Deer Jet,N,,DER,DEER JET,95,N
2004,Deere and Company,N,,JDC,JOHN DEERE,288,N
2005,Delaware Skyways,N,,DWR,DELAWARE,288,N
2006,Delta Aerotaxi,N,,DEA,JET SERVICE,156,Y
2007,Delta Air Charter,N,,SNO,SNOWBALL,88,N
2008,Delta Air Elite,N,,ELJ,ELITE JET,288,N
2009,Delta Air Lines,N,DL,DAL,DELTA,288,Y
2010,Delta Engineering Aviation,N,,KMB,KEMBLEJET,287,N
2011,Delta Express International,N,,DLI,DELTA EXPRESS,285,N
2012,Delta State University,N,,DSU,DELTA STATE,288,N
2013,Denim Air,N,,DNM,DENIM,203,Y
2014,Denver Express,N,,FEC,FALCON EXPRESS,288,N
2015,Denver Jet,N,,DJT,DENVER JET,288,N
2016,Departmento De Agricultura De La Generalitat De Cataluna,N,,FGC,FORESTALES,261,N
2017,Deraya Air Taxi,N,,DRY,DERAYA,151,N
2018,Des R Cargo Express,N,,DRX,,186,N
2019,Desarrollo Milaz,N,,MIZ,MILAZ,188,N
2020,Destiny Air Services,N,,DTY,DESTINY,251,N
2021,Deutsche Bahn,N,2A,,,133,Y
2022,Deutsche Rettungsflugwacht,N,1I,AMB,CIVIL AIR AMBULANCE,133,N
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,N,,LFO,LUFO,133,N
2024,Di Air,N,,DIS,DI AIR,249,N
2025,Diamond Aviation,N,,SPK,SPARKLE,288,N
2026,Didier Rousset Buy,N,,DRB,DIDIER,94,N
2027,Digital Equipment Corporation,N,,DGT,DIGITAL,288,N
2028,Dinar,N,D7,RDN,AERO DINAR,59,N
2029,Diplomatic Freight Services,N,,DIP,DIPFREIGHT,287,N
2030,Direccion General de Aviacion Civil y Telecomunicasciones,N,,ENA,ENA,261,N
2031,Direct Air,N,,DIA,BLUE SKY,288,N
2032,Direct Air trading as Midway Connection,N,,XAP,MID-TOWN,288,N
2033,Direct Flight,N,,DCT,,287,N
2034,Sky Express,N,,SXP,EXPRESS SKY,225,N
2035,Dirgantara Air Service,N,AW,DIR,DIRGANTARA,151,N
2036,Discover Air,N,,DCV,DISCOVER,288,N
2037,Discovery Airways,N,DH,DVA,DISCOVERY AIRWAYS,288,N
2038,Dispatch Services,N,,XDS,,288,N
2039,Dix Aviation,N,,DIX,DIX FLIGHT,133,N
2040,Dixie Airways,N,,DEE,TACAIR,288,N
2041,Djibouti Airlines,N,D8,DJB,DJIBOUTI AIR,113,Y
2042,Dniproavia,N,,UDN,DNIEPRO,285,Y
2043,Flying Dolphin Airlines,N,,FDN,FLYING DOLPHIN,286,N
2044,Dolphin Express Airlines,N,,IXX,ISLAND EXPRESS,288,N
2045,Dome Petroleum,N,,DPL,DOME,88,N
2046,Dominguez Toledo (Grupo Mayoral),N,,MYO,MAYORAL,261,N
2047,Dominicana de Aviaci,N,DO,DOA,DOMINICANA,115,Y
2048,Domodedovo Airlines,N,E3,DMO,DOMODEDOVO,234,Y
2049,Don Avia,N,,DVB,DONSEBAI,161,N
2050,Donair Flying Club,N,,DON,DONAIR,287,N
2051,DonbassAero,N,5D,UDC,DONBASS AERO,285,Y
2052,Dorado Air,N,,DAD,DORADO AIR,115,N
2053,Dornier,N,,DOR,DORNIER,133,N
2054,Dornier Aviation Nigeria,N,,DAV,DANA AIR,209,N
2055,Dos Mundos,N,,DOM,DOS MUNDOS,115,N
2056,Dragonair,N,KA,HDA, Hong Kong Dragon Airlines,108,Y
2057,Dreamcatcher Airways,N,,DCA,DREAM CATCHER,287,N
2058,Druk Air,N,KB,DRK,ROYAL BHUTAN,74,Y
2059,Drummond Island Air,N,,DRE,MICHIGAN,288,N
2060,Dubai Airwing,N,,DUB,DUBAI,286,N
2061,Dubrovnik Air,N,,DBK,SEAGULL,104,Y
2062,Ducair,N,,DUK,LION KING,175,N
2063,Duchess of Britany (Jersey) Limited,N,,DBJ,DUCHESS,287,N
2064,UK Royal/HRH Duke of York,N,,LPD,LEOPARD,287,N
2065,Dun'Air,N,,DUN,DUNAIR,186,N
2066,Duncan Aviation,N,,PHD,PANHANDLE,288,N
2067,Dunyaya Bakis Hava Tasimaciligi,N,,VVF,WORLDFOCUS,279,N
2068,Duo Airways,N,,DUO,FLY DUO,287,N
2069,Durango Jet,N,,DJE,DURANGO JET,188,N
2070,Dutch Antilles Express,N,,DNL,DUTCH ANTILLES,204,Y
2071,Dutch Caribbean Express,N,,DCE,DUTCH CARIBBEAN,204,N
2072,Dutchbird,N,,DBR,DUTCHBIRD,203,N
2073,Dwyer Aircraft Services,N,,DFS,DWYAIR,288,N
2074,Dynair Services,N,,XDY,,288,N
2075,Dynamair Aviation,N,,DNR,DYNAMAIR,88,N
2076,Dynamic Air,N,,DYE,DYNAMIC,203,N
2077,dba,N,DI,BAG,SPEEDWAY,133,Y
2078,E H Darby Aviation,N,,EHD,PLATINUM AIR,288,N
2079,Electronic Data Systems,N,1C,,,268,N
2080,Electronic Data Systems,N,,1Y,,1,N
2081,EAA Escola De Aviacao Aerocondor,N,,EAD,AERO-ESCOLA,226,N
2082,Executive Airlines Services,N,,EXW,ECHOLINE,209,N
2083,EFAOS- Agencia De Viagens e Turismo,N,,EFS,EFAOS,56,N
2084,EFD Eisele Flugdienst,N,,EFD,EVER FLIGHT,133,N
2085,EFS-Flugservice,N,,FSD,FLUGSERVICE,133,N
2086,EIS Aircraft,N,,EIS,COOL,133,N
2087,EPAG Groupe Air France,N,,IAG,EPAG,127,N
2088,ESI Eliservizi Italiani,N,,ESI,ELISERVIZI,156,N
2089,EU Airways,N,,EUY,EUROAIRWAYS,154,N
2090,EUjet,N,VE,EUJ,UNION JET,154,N
2091,EVA Air,N,BR,EVA,EVA,271,Y
2092,Eagle Aero,N,,ICR,ICARUS FLIGHTS,288,N
2093,Eagle Air,N,,EGR,EAGLE SIERRA,251,N
2094,Eagle Air,N,H7,,,284,Y
2095,Eagle Air Company,N,,EGX,THAI EAGLE,274,N
2096,Eagle Air Iceland,N,,FEI,ARCTIC EAGLE,149,N
2097,Eagle Aviation,N,,EGU,AFRICAN EAGLE,284,N
2098,Eagle Aviation,N,,GYP,GYPSY,287,N
2099,Eagle Aviation France,N,,EGN,FRENCH EAGLE,127,N
2100,Eagle International,N,,SEG,SEN-EAGLE,248,N
2101,Eagle Jet Charter,N,,EGJ,EAGLE JET,288,N
2102,Eaglemed (Ballard Aviation),N,,EMD,EAGLEMED,288,N
2103,Earth Airlines Services,N,,ERX,EARTH AIR,209,N
2104,East African,N,QU,UGX,CRANE,284,Y
2105,East African Safari Air,N,S9,HSA,DUMA,162,N
2106,East African Safari Air Express,N,,EXZ,TWIGA,162,N
2107,East Asia Airlines,N,,EMU,,176,N
2108,East Coast Airways,N,,ECT,EASTWAY,258,N
2109,East Coast Jets,N,,ECJ,EASTCOAST JET,288,N
2110,East Hampton Aire,N,,EHA,AIRE HAMPTON,288,N
2111,East Kansas City Aviation,N,,EKC,BLUE GOOSE,288,N
2112,East Midlands Helicopters,N,,CTK,COSTOCK,287,N
2113,East Star Airlines,N,,DXH,EAST STAR,95,N
2114,East-West Airlines,N,,EWA,EASTWEST,62,N
2115,Eastern Air,N,,EAZ,EASAIR,299,N
2116,Eastern Air Executive,N,,EAX,EASTEX,287,N
2117,Eastern Airways,N,T3,EZE,EASTFLIGHT,287,Y
2118,Eastern Australia Airlines,N,,EAQ,,62,N
2119,Eastern Carolina Aviation,N,,ECI,EASTERN CAROLINA,288,N
2120,Eastern Executive Air Charter,N,,GNS,GENESIS,287,N
2121,Eastern Express,N,,LIS,LARISA,161,N
2122,Eastern Metro Express,N,,EME,EMAIR,288,N
2123,Eastern Pacific Aviation,N,,EPB,EAST PAC,88,N
2124,Eastern Sky Jets,N,,ESJ,EASTERN SKYJETS,286,N
2125,Eastland Air,N,DK,ELA,,62,Y
2126,Eastwind Airlines,N,W9,SGR,STINGER,288,N
2127,Easy Link Aviation Services,N,,FYE,FLYME,209,N
2128,Eckles Aircraft,N,,CMN,CIMMARON AIRE,288,N
2129,Eclipse Aviation,N,,EJT,ECLIPSE JET,288,N
2130,Eco Air,N,,ECQ,SKYBRIDGE,209,N
2131,Ecoair,N,,DEI,,54,N
2132,Ecomex Air Cargo,N,,ECX,AIR ECOMEX,56,N
2133,Ecotour,N,,ECD,ECOTOUR,188,N
2134,Ecoturistica de Xcalak,N,,XCC,XCALAK,188,N
2135,Ecuatoguineana De Aviacion (EGA),N,,ECV,EQUATOGUINEA,119,N
2136,Ecuatorial Cargo,N,,EQC,ECUA-CARGO,119,N
2137,Ecuavia,N,,ECU,ECUAVIA,116,Y
2138,Edelweiss Air,N,WK,EDW,EDELWEISS,268,Y
2139,Edgartown Air,N,,SLO,SLOW,288,N
2140,Edinburgh Air Charter,N,,EDC,SALTIRE,287,N
2141,Edwards Jet Center of Montana,N,,EDJ,EDWARDS,288,N
2142,Efata Papua Airlines,N,,EIJ,EFATA,151,N
2143,Egyptair,N,MS,MSR,EGYPTAIR,117,Y
2144,Egyptair Cargo,N,,MSX,EGYPTAIR CARGO,117,N
2145,Egyptian Air Force,N,,EGY,,117,N
2146,Egyptian Aviation,N,,EJX,,117,N
2147,Egyptian Aviation Company,N,,EMA,,117,N
2148,Ei Air Exports,N,,EIX,AIR EXPORTS,154,N
2149,Eirjet,N,,EIR,EIRJET,154,N
2150,El Al Israel Airlines,N,LY,ELY,ELAL,155,Y
2151,El Caminante Taxi Aereo,N,,CMX,EL CAMINANTE,188,N
2152,El Quilada International Aviation,N,,GLQ,QUILADA,263,N
2153,El Sal Air,N,,ELS,EL SAL,118,N
2154,El Sol De America,N,,ESC,SOLAMERICA,293,N
2155,El-Buraq Air Transport,N,UZ,BRQ,BURAQAIR,173,Y
2156,Elan Express,N,,ELX,ELAN,288,N
2157,Elbe Air Transport,N,,LBR,MOTION,133,N
2158,Elbrus-Avia Air Enterprise,N,,NLK,ELAVIA,234,N
2159,Eldinder Aviation,N,,DND,DINDER,263,N
2160,Elicar,N,,PDV,ELICAR,156,N
2161,Elidolomiti,N,,EDO,ELIDOLOMITI,156,N
2162,Elieuro,N,,ELB,ELILOBARDIA,156,N
2163,Elifriulia,N,,EFG,ELIFRIULIA,156,N
2164,Elilario Italia,N,,ELH,LARIO,156,N
2165,Elilombarda,N,,EOA,LOMBARDA,156,N
2166,Elimediterranea,N,,MEE,ELIMEDITERRANEA,156,N
2167,Elios,N,,VUL,ELIOS,156,N
2168,Elipiu',N,,IEP,ELIPIU,156,N
2169,Elisra Airlines,N,,RSA,ESRA,263,N
2170,Elite Air,N,,EAI,ELAIR,275,N
2171,Elite Jets,N,,EJD,ELITE DUBAI,286,N
2172,Elitellina,N,,FGS,ELITELLINA,156,N
2173,Elliott Aviation,N,,ELT,ELLIOT,288,N
2174,Elmagal Aviation Services,N,,MGG,ELMAGAL,263,N
2175,Elrom Aviation and Investments,N,,ELR,,155,N
2176,Embassy Airlines,N,,EAM,EMBASSY AIR,209,N
2177,Embassy Freight Company,N,,EFT,EMBASSY FREIGHT,288,N
2178,Empresa Brasileira De Aeronautica,N,,EMB,EMBRAER,78,N
2179,Embry-Riddle Aeronautical University,N,,XSL,SATSLAB,288,N
2180,Emerald Airways,N,,JEM,GEMSTONE,287,N
2181,Emery Worldwide Airlines,N,,EWW,EMERY,288,N
2182,Emetebe,N,,EMT,EMETEBE,116,N
2183,Emirates,Emirates Airlines,EK,UAE,EMIRATES,286,Y
2184,Emoyeni Air Charter,N,,SBC,SABIAN AIR,258,N
2185,Empire Air Service,N,,EMP,EMPIRE,288,N
2186,Empire Airlines,N,EM,CFS,EMPIRE AIR,288,N
2187,Empire Aviation Services,N,,MPR,,209,N
2188,Empire Test Pilots' School,N,,ETP,TESTER,287,N
2189,Empresa (Aero Uruguay),N,,AUO, S.A.,282,N
2190,Empresa Aero-Servicios Parrague,N,,PRG,ASPAR,94,N
2191,Empresa Aerocaribbean,N,,CRN,AEROCARIBBEAN,105,N
2192,Empresa Aviacion Interamericana,N,,VNA,EBBA,289,N
2193,Empresa Ecuatoriana De Aviacion,N,EU,EEA,ECUATORIANA,116,Y
